File,aid,Date,7,8,9,13,15
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024005_aid0001,aid0001,2024-01-05 00:00:00+00:00,7.0,14.0,11.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024006_aid0001,aid0001,2024-01-06 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024007_aid0001,aid0001,2024-01-07 00:00:00+00:00,,15.0,15.0,2.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024008_aid0001,aid0001,2024-01-08 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024009_aid0001,aid0001,2024-01-09 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024010_aid0001,aid0001,2024-01-10 00:00:00+00:00,1.0,16.0,16.0,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024011_aid0001,aid0001,2024-01-11 00:00:00+00:00,7.0,11.0,13.0,2.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024012_aid0001,aid0001,2024-01-12 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024013_aid0001,aid0001,2024-01-13 00:00:00+00:00,7.0,14.0,11.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024014_aid0001,aid0001,2024-01-14 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024015_aid0001,aid0001,2024-01-15 00:00:00+00:00,1.0,15.0,13.0,4.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024016_aid0001,aid0001,2024-01-16 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024017_aid0001,aid0001,2024-01-17 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024018_aid0001,aid0001,2024-01-18 00:00:00+00:00,,16.0,15.0,2.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024019_aid0001,aid0001,2024-01-19 00:00:00+00:00,7.0,7.0,11.0,7.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024020_aid0001,aid0001,2024-01-20 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024021_aid0001,aid0001,2024-01-21 00:00:00+00:00,7.0,14.0,11.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024022_aid0001,aid0001,2024-01-22 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024023_aid0001,aid0001,2024-01-23 00:00:00+00:00,3.0,9.0,11.0,10.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024024_aid0001,aid0001,2024-01-24 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024025_aid0001,aid0001,2024-01-25 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024026_aid0001,aid0001,2024-01-26 00:00:00+00:00,2.0,15.0,13.0,2.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024027_aid0001,aid0001,2024-01-27 00:00:00+00:00,7.0,7.0,12.0,6.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024028_aid0001,aid0001,2024-01-28 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024029_aid0001,aid0001,2024-01-29 00:00:00+00:00,9.0,14.0,9.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024030_aid0001,aid0001,2024-01-30 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024031_aid0001,aid0001,2024-01-31 00:00:00+00:00,1.0,11.0,12.0,9.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024032_aid0001,aid0001,2024-02-01 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024033_aid0001,aid0001,2024-02-02 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024034_aid0001,aid0001,2024-02-03 00:00:00+00:00,2.0,13.0,14.0,4.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024035_aid0001,aid0001,2024-02-04 00:00:00+00:00,6.0,7.0,15.0,5.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024036_aid0001,aid0001,2024-02-05 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024037_aid0001,aid0001,2024-02-06 00:00:00+00:00,8.0,14.0,8.0,2.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024038_aid0001,aid0001,2024-02-07 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024039_aid0001,aid0001,2024-02-08 00:00:00+00:00,1.0,9.0,11.0,11.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024040_aid0001,aid0001,2024-02-09 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024041_aid0001,aid0001,2024-02-10 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024042_aid0001,aid0001,2024-02-11 00:00:00+00:00,2.0,14.0,13.0,3.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024043_aid0001,aid0001,2024-02-12 00:00:00+00:00,7.0,8.0,14.0,4.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024044_aid0001,aid0001,2024-02-13 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024045_aid0001,aid0001,2024-02-14 00:00:00+00:00,7.0,14.0,10.0,1.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024046_aid0001,aid0001,2024-02-15 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024047_aid0001,aid0001,2024-02-16 00:00:00+00:00,2.0,9.0,12.0,8.0,2.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024048_aid0001,aid0001,2024-02-17 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024049_aid0001,aid0001,2024-02-18 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024050_aid0001,aid0001,2024-02-19 00:00:00+00:00,,15.0,14.0,3.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024051_aid0001,aid0001,2024-02-20 00:00:00+00:00,8.0,11.0,13.0,,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024052_aid0001,aid0001,2024-02-21 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024053_aid0001,aid0001,2024-02-22 00:00:00+00:00,7.0,14.0,8.0,3.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024054_aid0001,aid0001,2024-02-23 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024055_aid0001,aid0001,2024-02-24 00:00:00+00:00,1.0,13.0,14.0,4.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024056_aid0001,aid0001,2024-02-25 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024057_aid0001,aid0001,2024-02-26 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024058_aid0001,aid0001,2024-02-27 00:00:00+00:00,4.0,13.0,13.0,3.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024059_aid0001,aid0001,2024-02-28 00:00:00+00:00,5.0,12.0,15.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024060_aid0001,aid0001,2024-02-29 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024061_aid0001,aid0001,2024-03-01 00:00:00+00:00,8.0,14.0,9.0,2.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024062_aid0001,aid0001,2024-03-02 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024063_aid0001,aid0001,2024-03-03 00:00:00+00:00,3.0,15.0,11.0,3.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024064_aid0001,aid0001,2024-03-04 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024065_aid0001,aid0001,2024-03-05 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024066_aid0001,aid0001,2024-03-06 00:00:00+00:00,1.0,13.0,16.0,2.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024067_aid0001,aid0001,2024-03-07 00:00:00+00:00,3.0,14.0,14.0,,2.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024068_aid0001,aid0001,2024-03-08 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024069_aid0001,aid0001,2024-03-09 00:00:00+00:00,10.0,13.0,7.0,2.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024070_aid0001,aid0001,2024-03-10 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024071_aid0001,aid0001,2024-03-11 00:00:00+00:00,,16.0,15.0,2.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024072_aid0001,aid0001,2024-03-12 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024073_aid0001,aid0001,2024-03-13 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024074_aid0001,aid0001,2024-03-14 00:00:00+00:00,1.0,16.0,15.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024075_aid0001,aid0001,2024-03-15 00:00:00+00:00,3.0,14.0,14.0,1.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024076_aid0001,aid0001,2024-03-16 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024077_aid0001,aid0001,2024-03-17 00:00:00+00:00,9.0,13.0,6.0,4.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024078_aid0001,aid0001,2024-03-18 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024079_aid0001,aid0001,2024-03-19 00:00:00+00:00,,16.0,15.0,2.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024080_aid0001,aid0001,2024-03-20 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024081_aid0001,aid0001,2024-03-21 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024082_aid0001,aid0001,2024-03-22 00:00:00+00:00,1.0,15.0,15.0,2.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024083_aid0001,aid0001,2024-03-23 00:00:00+00:00,5.0,14.0,11.0,1.0,2.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024084_aid0001,aid0001,2024-03-24 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024085_aid0001,aid0001,2024-03-25 00:00:00+00:00,9.0,14.0,5.0,5.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024086_aid0001,aid0001,2024-03-26 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024087_aid0001,aid0001,2024-03-27 00:00:00+00:00,1.0,16.0,14.0,,2.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024088_aid0001,aid0001,2024-03-28 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024089_aid0001,aid0001,2024-03-29 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024090_aid0001,aid0001,2024-03-30 00:00:00+00:00,1.0,15.0,16.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024091_aid0001,aid0001,2024-03-31 00:00:00+00:00,7.0,11.0,10.0,3.0,2.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024092_aid0001,aid0001,2024-04-01 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024093_aid0001,aid0001,2024-04-02 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024094_aid0001,aid0001,2024-04-03 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024095_aid0001,aid0001,2024-04-04 00:00:00+00:00,2.0,15.0,13.0,1.0,2.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024096_aid0001,aid0001,2024-04-05 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024097_aid0001,aid0001,2024-04-06 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024098_aid0001,aid0001,2024-04-07 00:00:00+00:00,,16.0,15.0,2.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024099_aid0001,aid0001,2024-04-08 00:00:00+00:00,8.0,10.0,13.0,1.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024100_aid0001,aid0001,2024-04-09 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024101_aid0001,aid0001,2024-04-10 00:00:00+00:00,7.0,13.0,8.0,5.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024102_aid0001,aid0001,2024-04-11 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024103_aid0001,aid0001,2024-04-12 00:00:00+00:00,1.0,16.0,15.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024104_aid0001,aid0001,2024-04-13 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024105_aid0001,aid0001,2024-04-14 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024106_aid0001,aid0001,2024-04-15 00:00:00+00:00,2.0,16.0,14.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024107_aid0001,aid0001,2024-04-16 00:00:00+00:00,8.0,10.0,14.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024108_aid0001,aid0001,2024-04-17 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024109_aid0001,aid0001,2024-04-18 00:00:00+00:00,7.0,13.0,8.0,3.0,2.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024110_aid0001,aid0001,2024-04-19 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024111_aid0001,aid0001,2024-04-20 00:00:00+00:00,1.0,16.0,14.0,,2.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024112_aid0001,aid0001,2024-04-21 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024113_aid0001,aid0001,2024-04-22 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024114_aid0001,aid0001,2024-04-23 00:00:00+00:00,,16.0,14.0,3.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024115_aid0001,aid0001,2024-04-24 00:00:00+00:00,6.0,11.0,13.0,2.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024116_aid0001,aid0001,2024-04-25 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024117_aid0001,aid0001,2024-04-26 00:00:00+00:00,7.0,13.0,9.0,4.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024118_aid0001,aid0001,2024-04-27 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024119_aid0001,aid0001,2024-04-28 00:00:00+00:00,3.0,16.0,13.0,,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024120_aid0001,aid0001,2024-04-29 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024121_aid0001,aid0001,2024-04-30 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024122_aid0001,aid0001,2024-05-01 00:00:00+00:00,,16.0,15.0,,2.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024123_aid0001,aid0001,2024-05-02 00:00:00+00:00,7.0,11.0,13.0,1.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024124_aid0001,aid0001,2024-05-03 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024125_aid0001,aid0001,2024-05-04 00:00:00+00:00,9.0,14.0,8.0,,2.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024126_aid0001,aid0001,2024-05-05 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024127_aid0001,aid0001,2024-05-06 00:00:00+00:00,,16.0,15.0,,2.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024128_aid0001,aid0001,2024-05-07 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024129_aid0001,aid0001,2024-05-08 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024130_aid0001,aid0001,2024-05-09 00:00:00+00:00,1.0,16.0,14.0,,2.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024131_aid0001,aid0001,2024-05-10 00:00:00+00:00,7.0,11.0,12.0,2.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024132_aid0001,aid0001,2024-05-11 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024133_aid0001,aid0001,2024-05-12 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024134_aid0001,aid0001,2024-05-13 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024135_aid0001,aid0001,2024-05-14 00:00:00+00:00,,16.0,15.0,1.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024136_aid0001,aid0001,2024-05-15 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024137_aid0001,aid0001,2024-05-16 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024138_aid0001,aid0001,2024-05-17 00:00:00+00:00,1.0,16.0,15.0,,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024139_aid0001,aid0001,2024-05-18 00:00:00+00:00,7.0,11.0,13.0,1.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024140_aid0001,aid0001,2024-05-19 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024141_aid0001,aid0001,2024-05-20 00:00:00+00:00,7.0,14.0,10.0,,2.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024142_aid0001,aid0001,2024-05-21 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024143_aid0001,aid0001,2024-05-22 00:00:00+00:00,1.0,16.0,15.0,,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024144_aid0001,aid0001,2024-05-23 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024145_aid0001,aid0001,2024-05-24 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024146_aid0001,aid0001,2024-05-25 00:00:00+00:00,1.0,16.0,15.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024147_aid0001,aid0001,2024-05-26 00:00:00+00:00,6.0,2.0,18.0,5.0,2.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024148_aid0001,aid0001,2024-05-27 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024149_aid0001,aid0001,2024-05-28 00:00:00+00:00,8.0,13.0,8.0,3.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024150_aid0001,aid0001,2024-05-29 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024151_aid0001,aid0001,2024-05-30 00:00:00+00:00,,15.0,14.0,2.0,2.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024152_aid0001,aid0001,2024-05-31 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024153_aid0001,aid0001,2024-06-01 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024154_aid0001,aid0001,2024-06-02 00:00:00+00:00,1.0,16.0,14.0,1.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024155_aid0001,aid0001,2024-06-03 00:00:00+00:00,7.0,11.0,12.0,2.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024156_aid0001,aid0001,2024-06-04 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024157_aid0001,aid0001,2024-06-05 00:00:00+00:00,7.0,14.0,9.0,2.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024158_aid0001,aid0001,2024-06-06 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024159_aid0001,aid0001,2024-06-07 00:00:00+00:00,3.0,15.0,13.0,1.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024160_aid0001,aid0001,2024-06-08 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024161_aid0001,aid0001,2024-06-09 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024162_aid0001,aid0001,2024-06-10 00:00:00+00:00,1.0,16.0,15.0,,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024163_aid0001,aid0001,2024-06-11 00:00:00+00:00,7.0,11.0,15.0,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024164_aid0001,aid0001,2024-06-12 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024165_aid0001,aid0001,2024-06-13 00:00:00+00:00,8.0,14.0,9.0,,2.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024166_aid0001,aid0001,2024-06-14 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024167_aid0001,aid0001,2024-06-15 00:00:00+00:00,,16.0,17.0,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024168_aid0001,aid0001,2024-06-16 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024169_aid0001,aid0001,2024-06-17 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024170_aid0001,aid0001,2024-06-18 00:00:00+00:00,1.0,15.0,15.0,,2.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024171_aid0001,aid0001,2024-06-19 00:00:00+00:00,5.0,12.0,15.0,,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024172_aid0001,aid0001,2024-06-20 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024173_aid0001,aid0001,2024-06-21 00:00:00+00:00,9.0,12.0,9.0,1.0,2.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024174_aid0001,aid0001,2024-06-22 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024175_aid0001,aid0001,2024-06-23 00:00:00+00:00,1.0,16.0,14.0,,2.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024176_aid0001,aid0001,2024-06-24 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024177_aid0001,aid0001,2024-06-25 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024178_aid0001,aid0001,2024-06-26 00:00:00+00:00,2.0,16.0,14.0,,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024179_aid0001,aid0001,2024-06-27 00:00:00+00:00,5.0,14.0,13.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024180_aid0001,aid0001,2024-06-28 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024181_aid0001,aid0001,2024-06-29 00:00:00+00:00,10.0,11.0,10.0,1.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024182_aid0001,aid0001,2024-06-30 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024183_aid0001,aid0001,2024-07-01 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024184_aid0001,aid0001,2024-07-02 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024185_aid0001,aid0001,2024-07-03 00:00:00+00:00,33.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024186_aid0001,aid0001,2024-07-04 00:00:00+00:00,2.0,13.0,16.0,1.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024187_aid0001,aid0001,2024-07-05 00:00:00+00:00,2.0,12.0,15.0,4.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024188_aid0001,aid0001,2024-07-06 00:00:00+00:00,33.0,,,,
